text
"RT @liputan6dotcom: Kumpulkan Donasi Pakai Rekening Pribadi, Ratna Sarumpaet Langgar Aturan https://t.co/8t0w2hzPhh"
RT @CBSNews: Ex-agent who tried to shield Kennedys in Dallas motorcade to receive home state's highest honor https://t.co/XxEkDtXzdP https:…
RT @guardian: ‘I spent seven years fighting to survive’: Chelsea Manning on whistleblowing and WikiLeaks https://t.co/Ym7litGaPX
"RT @MSNBC: ""No one is above the law... we should know what he has done in the past.""

– @RepSwalwell on New York Times story about Presiden…"
RT @CNN: This woman is being hailed a hero after confronting another woman who was criticizing two friends for speaking Spanish to each oth…
RT @ProfYLH: TERBUKTI EKONOM GAEK KWIK KIAN GIE BUKA BOROK KUBU @prabowo &amp; @sandiuno BAHWA HOAX SUDAH JADI KOMODITAS DIKELOLA UNTUK MENDATA…
"RT @jawapos: Moh. Hariyanto,Seniman Asal Sampang Yang Wakili Indonesia di ajang ADF https://t.co/JNLBPxSZQi"
RT @agungwirawan100: Ternyata pabrik semen di Papua sudah berproduksi.Harga di Kendari 65rb/sak.Bisa dibayangkan brp harga di Papua?mungkin…
"RT @pemudimu: Dua prajurit TNI yang bertugas di Palu Sulteng sedang memakan mie instan tanpa direbus terlebih dahulu,
Untuk sekedar menahan…"
RT @JogjaUpdate: kenapa mi burjo lebih enak daripada mi buatan sendiri? https://t.co/T6ChRdtT9b
RT @bapakross: Saved to Serve. The Vineyard Church in #Palu #VineyardMLM2018 #ConvoyofHope https://t.co/Mg2Hy5Dqq2
"RT @FRCdc: ""86 church buildings in Palu have been established as aid centers for victims across the province.” @CTmagazine #IndonesiaEarthq…"
"RT @javierespinosa2: The Church of Patmos B4 the https://t.co/wPxwMgs1M1 was reduced 2 rubble,10s of bodies of kids trapped inside #Palu #I…"
"Liquefaction has been mapped in 2012, and become a reality in 2018. https://t.co/wSIWkcUrco https://t.co/v0nCusyKoZ"
RT @TRCBPBDDIY: @bbdd333 @TTremblingEarth @cconkle @UKEQ_Bulletin @patton_cascadia @CPPGeophysics @EricFielding @janinekrippner @kwhudnut @…
RT @ZQuake_10: What and How of Liquefaction? https://t.co/zTM45EC3l9
"RT @SkyNews: The #IndonesiaEarthquake has caused massive liquefaction, or movement of soil, which has destroyed thousands of homes.

🔴Follo…"
"RT @NBCNews: A particular horror in several areas was liquefaction, which happens when soil shaken by an earthquake behaves like a liquid.…"
"RT @WSJ: Liquefaction: When the shaking from an earthquake turns soil soupy, homes and trees can get swallowed whole https://t.co/Me0dI6mGbN"
RT @ignis_fatum: @Federation @palangmerah Petobo is located really far from the sea. It was not affected  by a tsunami it was affected by a…
RT @trtworld: What is soil liquefaction? https://t.co/v7U4B3IYCO
RT @andthomsydney: In Palu now there’s acceptance no more survivors 2b found. In some areas - where the ground swallowed suburbs - the sear…
"RT @tictoc: ""We felt the ship was like a basketball being bounced and I saw behind us that the pier had collapsed.""

Hear the stories of su…"
RT @janisfrayer: We went to a place that was so surreal -- a muddy wasteland that had literally swallowed a village along with many people.…
"RT @USGS: What is liquefaction? - Liquefaction takes place when loosely packed, water-logged sediments at or near the ground surface lose t…"
RT @CPPGeophysics: Another video showing “crumpling” of roads and the effects of what is likely lateral spreading/liquefaction in the Palu…
"RT @DarrenPlane: The scenes in Sulawesi are Horrific, Earthquake, Tsunami, and then wodespread Liquefaction on a scale not seen before, whe…"
RT @davidlipson: Rice paddies and liquefaction in Palu. As bizzare as it is terrifying. @abcnews #PaluBangkit #earthquake https://t.co/jogs…
RT @CurtisSChin: NYT: Indonesia Tsunami’s Power After Earthquake Surprises Scientists https://t.co/wmJFpwP1l5 https://t.co/LG2If4po1l
"RT @CurtisSChin: Before &amp; after images via @BNPB_Indonesia of #Palu, #Sulawesi 🇮🇩 #Indonesia 

#prayforpalu #PrayforDonggala #SultengBangki…"
"RT @CurtisSChin: Advisory. Truly terrifying. And heart-breaking.

Video continues to emerge of earthquake &amp; tsunami that hit #Palu, #Sulawe…"
RT @TIME: What is liquefaction? Explaining how the dangerous phenomenon contributed to Indonesia's earthquake https://t.co/QSgxQWyld0
"RT @DrLucyJones: It's pretty simple. If the liquifying area is flat, you sink. If there is a slope, you slide downhill. ""Liquefaction"" mean…"
RT @millerC4: Indonesian disaster agency says this shows “liquefaction” of ground as earthquake ripples radiate out. Utterly terrifying. #P…
"RT @Federation: What is liquefaction? It is when soil breaks down and flows like water. The phenomena is triggered by earthquakes, like tho…"
"RT @WSJ: For the people of Palu, the scientific phenomenon of liquefaction violently entered the realm of personal experience https://t.co/…"
RT @milage16: Liquefaction a phenomenon that always caught my attention in geotechnics #PrayForPalu https://t.co/pBWyI68WWW
"RT @DigitalGlobe: The Indonesian #earthquake caused ""liquefaction"" in areas near #Palu. These before and after images were taken on August…"
"Kepala BMKG Diminta Mundur Dari Jabatan, terkait gempa dan tsunami Palu. #Palu #Donggala https://t.co/gK1ivUvOKN"
#Matched by @Webfluenti_al says - @berita is 96% compatible to @jokowi #webfluential #AI #Watson https://t.co/lGKKhytGOc
#Matched by @Webfluenti_al says - @berita is 95% compatible to @tempodotco #webfluential #AI #Watson https://t.co/DicOtiRbFN
"RT @JamesMartinSJ: It doesn't matter who you are, what party you belong to, who you voted for, where you live, what religion you are, or wh…"
"RT @thedufresne: ""(Kalau ada) orang minta maaf ya dimaafkan. Kemudian proses hukum seperti yang kita laporkan, ya kita lanjutkan, ya kita k…"
RT @Baristajun1: @hanumrais Selamat pgi bu dokter.... 🤪🤪🤪 rasul gk gni” amet ngaku dokter deh 🤣🤣🤣 https://t.co/KBgZseWuQO
RT @NoresSnors: @heidy_alkaff @PurworOjek @Sarah_Pndj @hanumrais Ada 10 nominatornya 😅 https://t.co/i8sEg0lqwQ
"RT @temponewsroom: Inilah alasan Ratna Sarumpaet tidak akan dijadikan tersangka!
https://t.co/VDWlhccy2e"
"RT @tempodotco: Inilah alasan Ratna Sarumpaet tidak akan dijadikan tersangka!
https://t.co/AejvjVi9gc"
"RT @RamliRizal: Utang nambah setiap hari Rp 1,47 Trilliun, ekonomi mandeg di 5%, Neraca Perdangangan minus $1 milyar, Current Account Defis…"
"RT @dmasadeardinata: Bencana yang melanda Indonesia akhir akhir ini:
▫️ Gempa NTB
▫️ Gempa dan Tsunami Palu
▫️ Gunung Soputan Meletus
▫️ Gu…"
RT @CarolinandPaula: All our prayers to everyone in Palu. #palutsunami #RedCross #Unicef #Worldhealthorganization In order to help please d…
"RT @OLjohnel: Apparently about 42,000 m2 (10 acres) of coastline at the delta about 5km NW of Palu disappeared into the water and very like…"
RT @sundarpichai: We’re deeply saddened about the earthquake and tsunami in Indonesia - @googleorg and Googlers are donating $1M to support…
"RT @MoazzamTMalik: Menyusul pesan Presiden @jokowi yg mengizinkan bantuan internasional utk saudara2 kita di #sulteng, Menteri Inggris @pen…"
"RT @islamramahdotco: Gus Mus: Berdakwah Itu Mencontohkan Melalui Perbuatan

""Nabi Muhammad jika berdakwah, pasti mencontohkan. Sekarang ust…"
"RT @jokowi: Bocah kecil pemberani ini saya temui di lokasi pengungsian di kota Palu. Ibunya meninggal, ayahnya dirawat karena luka. Ia juga…"
RT @hudattamini: @BennyHarmanID ....Hai Benny anda jangan ikut2 bodoh dan tolol..... Polisi sdh dapat data Valid bahwa TDK ADA PENGANIAYAAN…
"RT @detikcom: ""Saya terus terang nih, agak terpukul gitu loh dengan apa... mohon maaf ya, perempuan tua umur 70 tahun ada yang mukul sampe…"
"RT @VIVAcoid: Ferdinand Hutahaean: Ratna Sarumpaet Benar, Polisi Juga Benar https://t.co/dbkKCPXw51"
RT @NenniSafitri: Hahahahha aduuh aku msh ngakak mulu ini cah ayuuu hahaha https://t.co/OgrBr9anAQ
"RT @ridwankamil: Terkait sanksi untuk Persib, hemat saya itu sgt berlebihan. Masalahnya ada di supporter, knp para pemain di sanksi jg. Ker…"
RT @AlexHPutra: @RiyadiAtmodjo @AriefBud79 @dodol2019 @Kings4fir @mohmahfudmd Ratna Sarumpaet diduga menggunakan sumbangan danau toba untuk…
RT @sur_chamboet21: @Neng_Zepret @RatnaSpaet Ini fakta mobilisasi TKA di daerah sy. Bahwa Kota Kendari dijadikan basis pengiriman TKA dari…
RT @guardian: Indonesia tsunami: desperation mounts in Palu amid aid delays and food shortages – live https://t.co/0vChiPpx7i
RT @VaticanNews: #Indonesia’s Catholic Church has swung into action to reach out to the hundreds of victims of the devastating #SulawesiEar…
RT @PDChina: The death toll of Indonesia's multiple powerful quakes that triggered tsunami in Central Sulawesi province on Friday soared to…
RT @tocsg: The Singapore Government has offered to send humanitarian supplies and personnel to assist Indonesia with the ongoing relief eff…
"RT @ReutersPR: A ship is seen stranded on the shore after an earthquake and tsunami hit the area in Wani, Donggala, Central Sulawesi, #Indo…"
"RT @MSF_southafrica: MSF has deployed a local team to Central #Sulawesi, Indonesia 🇮🇩 to conduct an assessment of #medical and #humanitaria…"
"RT @YourMorning: The death toll in #Indonesia now sits at more than 1,200 people, but that number is expected to rise as authorities reach…"
"RT @tameryazar: a survivor walks under a car struck on a building in #Palu, #Indonesia' s Central #Sulawesi , after an #earthquake &amp; #tsuna…"
"RT @MasonPeterJ: RT #UNOCHA: RT OCHAAsiaPac: 🇮🇩 RC Press Statement on the Sulawesi Earthquake 🇮🇩

Humanitarian Community supports Governmen…"
"RT @DarlingtonMicah: Tsunami in Indonesia
A ship is seen stranded on the shore after an earthquake and tsunami hit the area in Wani, Dongga…"
"RT @DarlingtonMicah: Tsunami in Indonesia
Residents walk near Baiturrahman mosque which was hit by an earthquake and tsunami in Palu, Centr…"
"RT @DarlingtonMicah: Tsunami in Indonesia
A view of a mass grave for victims of the earthquake and tsunami in Palu, Central Sulawesi, Indon…"
"RT @tameryazar: An aerial view of an area devastated by an #earthquake in #Palu, Central #Sulawesi, #Indonesia ... 

“Everyone is hungry an…"
"RT @gpph: Our sincere condolences to the victims of the earthquake and tsunami in Donggala and Palu, Central Sulawesi, Indonesia. We hope t…"
RT @AHACentre: The 2nd emergency briefing on the facilitation of int'l assistance for Central Sulawesi is being held in the AHA Centre's of…
RT @MFAsg: The Singapore Government has offered to send humanitarian supplies and personnel to assist Indonesia with the ongoing relief eff…
"RT @NofNews_Aus: Aust gives $500k to Indonesia quake relief Australia has given the Indonesian Red Cross $500,000 to support those affected…"
"@SHOTita1 Ikan Cupang, tahan lapar"
"RT @bayugawtama: Kirim tim Rescue!!!!! Alat berat dll..  Masih banyak korban belum terevakuasi, belum jelas nasibnya apakah masih hidup ...…"
@kangdede78 Kemanusiaan Yang Adil Dan Beradab!
RT @business: Rupee rout prompts India to raise taxes on $12 billion of goods https://t.co/zLmbebS6bi
"RT @YahooFinance: LIVE: ""This was a very calculated move on their part,"" @davidnelsoncfa says about $NKE's gamble with its Kaepernick ad. ""…"
"RT @washingtonpost: Uber reaches $148 million settlement over its 2016 data breach, which affected 57 million globally https://t.co/ryS1F9t…"
"@dantepamungkas @kidilenterasri Seharusnya dokter juga menggratiskan jasa dokter untuk pasien BPJS, pabrik obat jug… https://t.co/bmqrHA1xWe"
"@LaskarKretek Seharusnya dokter juga menggratiskan jasa dokter untuk pasien BPJS, pabrik obat juga menggratiskan ob… https://t.co/9pOsMVdCp3"
"@blogdokter Seharusnya dokter juga menggratiskan jasa dokter untuk pasien BPJS, pabrik obat juga menggratiskan obat… https://t.co/33pMaK9vBJ"
"@kumparan @BPJSKesehatanRI Seharusnya dokter juga menggratiskan jasa dokter untuk pasien BPJS, pabrik obat juga men… https://t.co/jNoGH6sWoF"
"@VIVAcoid Seharusnya dokter juga menggratiskan jasa dokter untuk pasien BPJS, pabrik obat juga menggratiskan obatny… https://t.co/d5HxfpNkAL"
"@Bisniscom Seharusnya dokter juga menggratiskan jasa dokter untuk pasien BPJS, pabrik obat juga menggratiskan obatn… https://t.co/6Jht5YrXmA"
@newsplatter @handyputranto @will_i_yem Kan pertanyaan nya TEMEN DEKET tuh
"@newsplatter Wkwkwkw.. Waktu Mr. Saragih guru English mukul pala gw pake penggaris sambil maki bo*at, lo diem aja"
"@newsplatter Jika kita dipukul guru di kepala pake penggaris kayu papan tulis, maka kita harus tetap berpikiran : g… https://t.co/v03AxlGslA"
"RT @KSPgoid: 5. Presiden @jokowi: Saya terus terang tidak pernah makan di SGPC karena mahal buat saya. Ada yang lebih murah, ada yang harga…"
"Hai. Cobain Aplikasi Tokopedia, yuk! Bisa belanja dengan harga terbaik, isi pulsa atau bayar tagihan ini itu juga m… https://t.co/iywUuAUxaN"
"RT @Megadeth: We are hoping Indonesian President, Joko Widodo @jokowi and Governor, Ganjar Pranowo @ganjarpranowo will accept our invitatio…"
RT @TIME: TIME’s new cover: This is what it’s like to be a teacher in America https://t.co/G9wP2iLGD6 https://t.co/RayMe3ieO0
"RT @RamliRizal: Tks  kepada kawan2 lawyers dari seluruh Indonesia 🙏🙏 Sampai jam ini, sudah 623 advokat yg mendaftar ikut tim pembela Rizal…"
"@VALAK_Papua Kelompok pelaku penusukan itu harus segera ditindak, karena meresahkan warga lokal. Mereka memeras uan… https://t.co/VdF0jNxYsU"
@SterlingKato Wow golden boy! Expensive?
@betterbelivet How much does that betta fish price?
"RT @deyna7475: Halo @KemenkeuRI , tetanggaku (orang Aceh) bertanya, ""bisa ndak sih kita nyumbang Pemerintah, untuk nguatin Rupiah ? Aku rel…"
"RT @anangdianto: Apa perlu curiga brlebihan isu kristenisasi di Lombok. Wkt gempa Yogya 2006, klrg sy ditolong sjmlh Biarawati &amp; dirawat hm…"
"RT @zenrs: Shuttlecock tak kenal etnis. Raket tak pandang ras. Itulah mengapa Indonesia berhutang kpd badminton. Pertama, krn berkali-kali…"
@pln_123 tolong DM dibaca!
@lionairgroup  https://t.co/FaVVemBr6u
@lionairgroup  https://t.co/MxujDjRCSj
"@newsplatter Hahaha.. ketinggalan jaman bro... udah sejak 2 tahun lalu bisa 2 nomor wa di 1 hp, nggak perlu note 8. 
*Roy Wikan."
"@PamanDodod , apakah paman percaya teori Mendel tentang pewarisan sifat dari tetua pada keturunannya?"
RT @Hallucionist: Pray for Cicendo #cicendo #bandung #KamiTidakTakut p https://t.co/WFShHAmDCF
RT @Newsweek: Trump's immigration ban faces condemnation from around the world https://t.co/AHZTZxmUf4 https://t.co/mnIJZ4C4NZ
RT @Independent: These are the most corrupt countries in the world https://t.co/6kDjz1yw4N
"RT @Mailooong: Dear Pak @jokowi, cara baru untuk hukuman mati bagi Napi yaitu ikutkan diksarnya @mapalaunisi. Sekali diksar 3 mati 😠😠😠"
RT @info_Bengkalis: Mahasiswa UII yang Tewas karena Disiksa Saat Diksar Mapala Merupakan Peraih Medali Emas Olimpiade Kimia… https://t.co/n…
"RT @VIVAcoid: Tiga Tewas Usai Pendidikan Mapala, Rektor UII Minta Maaf https://t.co/49yQmw5DPa"
"RT @Delidolfina: Tribun: Anaknya Tewas dalam Diksar Mapala UII, Safii Melapor ke Polisi: Ilham merupakan mahasiswa UII… https://t.co/hqDF2B…"
RT @Metro_TV: Korban Tewas Kegiatan GC Mapala UII jadi Tiga Orang https://t.co/QpJ0gymY1c https://t.co/gfa1v3zlKQ
RT @detikcom: Tim investigasi UII temukan dugaan kekerasan kepada 3 mahasiswa yang tewas di Gunung Lawu. Seperti apa? Baca di sini https://…
RT @mynewsindo: Polisi Bentuk Tim Investigasi Kasus 3 Mahasiswa UII Tewas https://t.co/1AVVoSyBZD
"RT @tempodotco: Mahasiswa UII Tewas, ""Pak Menteri"" Itu Berpulang https://t.co/g8chmnOaJT"
RT @korantempo: Begini Firasat Mahasiswa UII Tewas Usai Diklat Mapala https://t.co/CcLMZCFbrV
RT @tvOneNews: Dua Mahasiswa UII Yogya Tewas Usai Pendidikan Mapala https://t.co/tqNPKoXKiv
RT @RADARSOLO: 2 Mahasiswa UII Diduga Tewas Dianiaya Saat Diksar Mapala https://t.co/TlYrYS8Rdm https://t.co/RgDzeHLUBK
RT @tribunjogja: Mahasiswa UII Sempat Mengaku Disabet Pakai Rotan oleh Sang Senior https://t.co/AVPH3tphVn
"RT @MapalaPTM: Kegiatan Mapala Unisi Jogja Terancam Dibekukan Akibat Dua Mahasiswa UII Meninggal Saat Ikuti Diksar

Apabila... https://t.co…"
"RT @news_semarang: Mahasiswa UII Meninggal, Kegiatan Mapala Unisi Terancam Dibekukan https://t.co/FSto2IrT6i #semarang https://t.co/JGaM3a9…"
"RT @harianjogja: Mahasiswa UII Meninggal, Kegiatan Mapala Unisi Terancam Dibekukan https://t.co/D3x8Cl0faE"
"RT @soloposdotcom: Mahasiswa UII Meninggal, Kegiatan Mapala Unisi Terancam Dibekukan https://t.co/EIwVEeXBDU https://t.co/nGPROnwoqV"
"RT @WartaKepri: Mahasiswa Asal Batam Meninggal Saat Diklatsar Mapala Unisi Jogja, Ini Kronologisnya... https://t.co/DFkUiI7IR9"
"RT @solorayainfo: Mahasiswa UII Meninggal, Kegiatan Mapala Unisi Terancam Dibekukan Mahasiswa UII meninggal … https://t.co/xFCK1EkKJY https…"
"RT @Harian_Jogja: Mahasiswa UII Meninggal, Kegiatan Mapala Unisi Terancam Dibekukan https://t.co/0RleoAQLAL https://t.co/6NLXOAhOyp"
"RT @POTUS: Proud to make this one of my final actions as President. America is a nation of second chances, and 1,715 people deserved that s…"
RT @JohnKerry: I will always be grateful for the opportunity to serve this great country as Secretary of State. It has been the honor of my…
RT @NYCMayor: New York and cities throughout our nation are joining forces to fight for our values. https://t.co/JrYl0aUOWX
"RT @jokowi: Silaturahmi dengan Pak Habibie dan Pak Try Sutrisno. Kita mendiskusikan tentang Pancasila, pluralisme dan toleransi -Jkw https:…"
"RT @republikaonline: Gempa 6,6 SR Guncang NTT, NTB dan Bali https://t.co/m1gXttNmAc"
"RT @BBCIndonesia: Warga 'berhamburan keluar rumah', gempa gunjang NTT, NTB, Bali https://t.co/Co5mUo3GRn"
RT @gm_gm: Para pelajar/mahasiswa Indonesia di Suriah memberitahu apa sebenarnya yg terjadi di negeri yg dikoyak perang itu. https://t.co/7…
RT @savicali: Kita menghadapi babak baru: persoalan benar-salah teologis butuh keputusan pengadilan.
RT @business: Here are the expected winners and losers among Southeast Asia's economies in 2017 https://t.co/oZxSw6pcxM https://t.co/RDzgty…
"RT @BuyaSyafii: Sebuah Indonesia yang aman, damai, dan nyaman jangan sampai dirusak oleh kekuatan perusak mana pun, atas nama apa pun. #Buy…"
"RT @jokowi: Akhir2 ini ada kelompok memaksakan kehendak, mengabaikan kemajemukan. Kalau masih ada Gus Dur pasti kita diledek ""kayak anak TK…"
"RT @nu_online: ""Esensi Islam tidak terletak pada pakaian yang dikenakan, melainkan pada ahlak yang dilaksanakan."" #HaulGusDur https://t.co/…"
"RT @nu_online: ""Jika perbedaan adalah rahmat kenapa manusia di negeri ini berebut untuk membencinya?"" #HaulGusDur https://t.co/V6dxxU440D"
"RT @sahaL_AS: Kenapa Gus Dur dicintai banyak manusia, apapaun agamanya? Karena Gus Dur mencintai manusia, apapun agamanya. #BulanGusDur #Ha…"
"RT @ansor_jatim: Mengenang sahabat Riyanto Banser NU yang menyelamatkan ratusan Umat Kristen saat malam Natal tahun 2000 di Mojokerto.

lah…"
RT @fadhieldluffy: Jiwa militer Abduh Lestaluhu keluar semalam demi membela harga diri bangsa #indonesiajuara #TimnasJuara
"RT @Varis_Riz: Abduh lestaluhu!!! 👏💪😎
Mantep jgn macem2 sama Prajurit TNI Indonesia… https://t.co/SybN3JlcLQ"
RT @CNNIndonesia: Alfred Riedl Bela Abduh Lestaluhu https://t.co/xcJ9unVyBX https://t.co/GlFHMgCe08
"RT @davidssiburian: Hadiah terbaik dari para pemain buat gua itu, tendangan Abduh Lestaluhu ke bench Thailand. Dia kelas! #TerimakasihTimnas"
"RT @karuniais: Cakep lah abduh lestaluhu walaupun kartu merah , tapi tendangnmu ke bangku cadangan #thailand lumayan menghibur kami 😄😄 #Ter…"
"RT @ApriliaA_azizah: Baru kali ini bangga sama yg dapet kartu merah. Abduh Lestaluhu keren! inget expresinya tadi rasanya sedih, terharu :'…"
"RT @Ryan_fridana: Abduh Lestaluhu, mental tentara! Dilecehkan ya hajar! #Respect"
